,user_id,decision_rank,decision,cf_decision,left_1,left_2,left_3,right_1,right_2,right_3
1860,46,15,1,0,42,1,0,40,2,0
1861,46,16,0,0,59,5,0,60,5,0
1862,46,17,0,0,45,4,2,52,5,2
1863,46,19,0,0,28,1,1,53,3,1
1864,46,20,1,1,63,5,0,51,4,1
1865,46,21,1,0,50,3,1,34,5,2
1866,46,22,0,0,36,2,1,61,2,1
1867,46,23,0,0,40,1,2,61,4,2
1868,46,24,1,1,60,3,1,30,3,2
1869,46,25,1,1,56,5,0,66,1,0
1870,46,26,1,1,47,4,1,48,2,2
1871,46,27,1,0,55,1,0,47,4,2
1872,46,28,0,1,38,4,2,52,3,1
1873,46,30,0,0,37,3,1,41,5,1
1874,46,31,0,0,26,1,0,31,2,0
1875,46,32,1,1,63,5,1,47,5,2
1876,46,33,1,1,59,5,1,60,1,0
1877,46,34,1,1,36,5,1,31,2,2
1878,46,36,0,1,28,4,0,34,2,1
1879,46,37,1,1,43,4,1,29,2,0
1880,46,38,1,1,41,4,1,25,4,1
1881,46,39,1,0,45,2,2,36,5,1
1882,46,40,1,1,69,5,0,55,4,0
1883,46,41,0,0,59,3,1,59,5,1
1884,46,42,0,0,39,2,2,62,4,0
1885,46,43,1,1,42,5,2,30,4,0
1886,47,0,0,0,56,1,2,68,2,1
1887,47,1,1,1,61,3,2,38,2,1
1888,47,3,1,1,55,3,0,64,3,2
1889,47,4,0,2,28,2,2,33,4,1
1890,47,5,1,1,64,5,0,67,3,2
1891,47,6,0,0,46,1,1,52,4,2
1892,47,7,0,0,38,1,2,36,3,0
1893,47,8,0,0,54,4,2,69,5,2
1894,47,9,0,2,26,1,0,43,3,0
1895,47,10,0,0,25,2,1,67,3,0
1896,47,11,1,1,63,3,0,35,5,2
1897,47,12,1,2,59,1,0,63,4,2
1898,47,13,0,2,48,3,1,33,2,0
1899,47,14,0,0,55,2,1,67,5,0
1900,47,15,0,0,30,2,2,64,3,2
1901,47,16,1,1,49,2,0,49,2,2
1902,47,17,0,2,33,2,0,63,1,1
1903,47,18,1,1,59,4,1,47,3,1
1904,47,19,0,2,63,5,2,47,3,0
1905,47,20,0,0,48,3,1,36,4,0
1906,47,21,0,0,33,3,2,65,3,2
1907,47,23,0,0,29,5,1,61,2,2
1908,47,24,1,1,51,3,2,39,5,2
1909,47,25,1,1,70,4,0,63,2,1
1910,47,26,1,1,68,3,0,40,1,1
1911,47,27,1,1,65,3,2,35,2,0
1912,47,28,1,1,64,3,2,28,5,0
1913,47,29,0,1,28,5,2,32,2,1
1914,47,30,1,2,39,4,1,41,5,2
1915,47,31,1,1,61,1,2,29,5,1
1916,47,32,0,2,37,5,0,43,2,0
1917,47,34,0,2,58,3,0,63,2,0
1918,47,35,1,1,53,3,0,58,2,2
1919,47,36,0,0,33,5,2,57,5,1
1920,47,37,0,2,52,4,0,64,4,2
1921,47,38,0,0,32,2,2,40,2,1
1922,47,40,1,2,44,4,0,39,1,0
1923,47,41,0,2,38,3,2,42,2,2
1924,47,42,0,0,43,2,1,68,2,1
1925,47,43,1,1,34,5,0,52,1,1
1926,48,0,1,2,46,3,1,31,5,2
1927,48,1,1,1,63,5,2,41,4,2
1928,48,2,0,0,26,5,2,49,4,0
1929,48,3,0,0,28,3,2,67,1,1
1930,48,4,0,0,37,5,2,54,3,0
1931,48,5,0,0,64,1,2,51,4,2
1932,48,6,1,0,48,1,0,61,4,2
1933,48,8,0,0,35,3,2,27,5,0
1934,48,9,1,0,38,3,0,66,1,1
1935,48,10,0,0,34,1,2,48,4,2
1936,48,11,1,2,30,5,0,57,5,2
1937,48,12,0,0,26,4,1,29,4,0
1938,48,13,0,0,40,3,2,38,5,0
1939,48,14,0,0,55,3,2,56,1,0
1940,48,15,0,0,31,4,2,34,4,0
1941,48,17,1,1,58,4,0,67,1,2
1942,48,18,1,1,54,2,0,33,1,0
1943,48,19,1,1,50,4,1,34,4,1
1944,48,20,0,1,29,4,2,62,3,2
1945,48,21,1,2,31,4,2,25,4,2
1946,48,22,0,2,40,4,2,39,4,1
1947,48,23,1,2,43,3,0,39,3,0
1948,48,24,1,1,27,5,1,40,1,1
1949,48,25,0,2,35,4,2,41,5,2
1950,48,27,0,0,31,3,1,62,3,0
1951,48,28,1,1,48,2,1,39,2,1
1952,48,29,0,2,32,5,1,47,4,1
1953,48,30,1,1,50,5,0,29,2,0
1954,48,31,1,2,65,1,1,65,1,2
1955,48,32,0,0,29,5,1,68,3,0
1956,48,33,0,0,55,2,2,63,1,0
1957,48,34,0,1,31,5,1,69,1,2
1958,48,36,1,1,38,3,0,45,2,2
1959,48,37,0,0,51,1,1,67,4,2
1960,48,38,0,0,29,2,1,62,2,2
1961,48,39,1,0,57,1,0,40,3,1
1962,48,40,0,0,31,3,1,56,1,2
1963,48,41,1,1,43,4,0,54,4,2
1964,48,42,0,0,34,4,2,34,1,1
1965,48,43,0,0,54,1,2,62,5,0
1966,49,0,0,2,58,3,2,60,3,2
1967,49,1,1,1,57,2,0,61,4,1
1968,49,3,1,1,68,3,2,28,3,1
1969,49,4,1,1,48,3,1,39,3,2
1970,49,5,1,1,70,2,1,35,1,1
1971,49,6,0,0,36,1,1,54,4,2
1972,49,7,0,0,49,1,2,52,2,1
1973,49,8,0,0,49,4,1,60,3,0
1974,49,9,0,1,31,2,0,59,1,2
1975,49,10,1,1,56,5,0,33,3,0
1976,49,11,0,0,31,3,1,54,4,1
1977,49,12,1,0,65,3,2,37,2,0
1978,49,13,1,1,36,1,1,34,2,2
1979,49,14,0,0,31,4,1,61,2,1
1980,49,15,0,0,37,1,2,45,4,0
1981,49,17,0,2,60,5,2,67,2,1
1982,49,18,1,1,40,2,0,39,1,2
1983,49,19,1,1,37,1,0,35,3,2
1984,49,20,0,0,55,3,2,66,3,2
1985,49,21,0,0,42,5,2,68,2,0
1986,49,22,0,0,42,2,2,46,5,1
1987,49,23,1,1,70,5,1,68,4,2
1988,49,24,0,1,33,4,1,62,2,2
1989,49,25,1,2,41,4,2,28,3,1
1990,49,26,1,1,59,3,0,38,2,2
1991,49,27,0,0,32,2,1,37,4,1
1992,49,28,1,1,60,3,0,28,5,1
1993,49,29,1,1,70,3,2,55,1,2
1994,49,30,0,0,30,4,2,57,4,1
1995,49,32,0,0,36,1,0,38,3,0
1996,49,33,0,0,31,3,1,45,4,0
1997,49,34,1,0,55,4,2,33,3,1
1998,49,35,0,0,53,1,2,47,4,0
1999,49,36,1,0,57,4,2,42,4,1
2000,49,37,1,1,50,5,1,31,2,1
2001,49,38,0,1,48,3,0,58,2,1
2002,49,39,0,0,30,1,1,33,4,0
2003,49,40,1,1,51,5,0,36,2,1
2004,49,41,1,0,48,5,2,30,4,1
2005,49,42,1,2,56,5,2,48,1,1
2006,50,0,0,0,26,1,0,46,5,2
2007,50,1,1,1,66,4,1,41,5,1
2008,50,2,0,1,57,1,0,39,4,0
2009,50,3,1,1,46,2,1,54,2,2
2010,50,4,1,1,44,5,2,48,2,2
2011,50,5,0,2,63,2,2,35,2,2
2012,50,6,1,0,47,2,2,70,5,1
2013,50,7,0,1,67,1,2,41,3,1
2014,50,8,1,1,68,2,2,52,1,2
2015,50,10,1,0,35,2,0,59,1,1
2016,50,11,1,2,36,5,0,57,1,0
2017,50,12,0,0,45,1,2,66,2,1
2018,50,13,1,1,65,2,0,26,4,2
2019,50,14,0,2,52,4,2,59,3,2
2020,50,15,0,0,41,2,1,39,3,0
2021,50,16,0,1,56,2,0,69,1,2
2022,50,17,0,1,65,5,1,41,1,1
2023,50,18,1,1,54,2,1,36,1,2
2024,50,19,0,0,52,1,0,69,1,0
2025,50,20,1,1,27,1,0,57,3,1
2026,50,22,0,1,37,5,0,36,1,1
2027,50,23,1,1,65,5,1,61,2,1
2028,50,24,0,2,51,4,2,50,5,1
2029,50,25,1,1,63,2,0,69,3,1
2030,50,26,0,1,42,4,0,58,1,1
2031,50,27,1,1,45,2,1,57,1,0
2032,50,29,0,0,48,3,1,42,2,0
2033,50,30,1,1,65,2,2,37,5,1
2034,50,31,0,1,55,5,2,26,1,1
2035,50,32,1,2,26,3,2,33,1,1
2036,50,33,1,1,70,4,2,54,4,0
2037,50,34,0,0,50,1,2,59,3,1
2038,50,35,1,2,48,4,1,36,5,1
2039,50,36,0,0,62,5,2,70,3,0
2040,50,37,0,1,50,1,2,62,3,0
2041,50,38,1,2,62,3,0,49,4,1
2042,50,40,1,2,56,4,2,43,4,0
2043,50,41,1,2,64,3,1,58,2,0
2044,50,42,1,0,57,1,2,47,2,1
2045,50,43,0,2,37,2,2,65,5,1
2046,51,0,1,2,52,5,0,58,2,0
2047,51,1,1,0,29,2,1,54,2,2
2048,51,2,1,1,47,1,0,27,2,0
2049,51,3,0,2,41,3,0,44,5,0
2050,51,4,1,1,33,4,1,32,1,2
2051,51,5,0,2,55,1,1,56,3,2
2052,51,6,0,0,43,4,0,69,4,2
2053,51,7,1,1,67,3,1,44,4,2
2054,51,8,0,0,58,4,1,59,4,1
2055,51,9,0,0,57,1,2,69,1,2
2056,51,11,1,0,44,5,0,57,1,0
2057,51,12,1,1,61,1,0,47,1,1
2058,51,13,1,2,40,3,1,46,1,1
2059,51,14,1,1,61,3,2,32,2,2
2060,51,15,0,0,39,1,2,37,5,0
2061,51,16,0,0,37,3,2,66,3,0
2062,51,17,0,1,31,1,0,30,4,2
2063,51,18,0,0,28,1,1,69,5,2
2064,51,19,0,0,31,2,0,61,5,0
2065,51,20,1,0,51,5,2,55,1,0
2066,51,21,1,1,63,2,2,25,5,0
2067,51,23,0,2,66,4,2,66,5,1
2068,51,24,0,0,33,4,1,55,5,2
2069,51,26,0,0,42,2,0,59,4,1
2070,51,27,1,1,70,1,1,45,1,2
2071,51,28,0,0,47,5,2,63,5,0
2072,51,29,1,2,51,4,2,53,3,1
2073,51,30,1,0,34,5,0,49,2,1
2074,51,31,1,1,61,5,0,49,2,0
2075,51,32,0,1,45,2,0,47,4,2
2076,51,33,0,0,41,3,0,67,5,2
2077,51,34,0,1,42,1,0,39,4,2
2078,51,35,0,0,48,1,0,66,2,0
2079,51,36,0,0,54,3,2,63,4,0
2080,51,37,1,1,48,5,2,26,4,2
2081,51,38,0,0,44,3,0,68,1,1
2082,51,39,1,2,66,2,1,62,1,1
2083,51,41,1,1,58,5,0,34,5,0
2084,51,42,1,1,65,4,1,45,5,2
2085,51,43,1,0,26,5,2,51,1,1
2086,52,0,0,0,51,5,2,65,5,0
2087,52,1,1,1,59,4,2,41,4,2
2088,52,2,0,0,51,4,1,55,2,0
2089,52,3,1,1,69,3,0,47,3,2
2090,52,4,1,1,52,4,0,56,5,1
2091,52,5,1,0,43,1,1,30,4,0
2092,52,6,0,0,26,1,2,50,3,2
2093,52,8,0,2,38,4,1,40,4,1
2094,52,9,1,1,52,5,1,49,3,2
2095,52,10,1,0,68,2,2,48,4,1
2096,52,11,1,1,32,1,0,27,5,2
2097,52,12,1,1,44,5,2,30,4,2
2098,52,13,1,0,61,5,1,41,2,0
2099,52,14,0,0,30,5,2,44,2,1
2100,52,15,1,1,66,1,0,53,5,2
2101,52,16,0,0,36,2,1,61,4,1
2102,52,17,1,0,61,5,2,40,5,1
2103,52,18,0,1,41,4,0,58,2,2
2104,52,19,0,1,48,4,1,62,1,2
2105,52,20,1,0,46,3,2,37,4,0
2106,52,21,0,1,54,3,2,63,1,2
2107,52,23,1,1,70,1,0,69,3,1
2108,52,24,1,1,32,5,0,38,3,2
2109,52,25,0,0,41,2,0,43,4,0
2110,52,26,1,1,54,4,1,40,2,1
2111,52,27,1,1,45,2,0,44,2,1
2112,52,29,0,1,39,2,0,60,3,2
2113,52,30,1,0,57,3,2,39,5,0
2114,52,31,1,0,65,4,2,53,3,1
2115,52,32,0,0,54,2,2,51,3,0
2116,52,33,0,0,48,5,0,53,5,0
2117,52,34,0,0,37,1,2,43,2,2
2118,52,35,1,1,48,4,1,38,3,2
2119,52,36,0,0,29,2,1,59,1,0
2120,52,37,1,1,63,5,1,33,3,2
2121,52,39,0,0,38,1,1,43,3,0
2122,52,40,1,1,68,2,0,52,2,2
2123,52,41,1,0,70,4,2,65,4,1
2124,52,42,0,0,39,2,1,45,3,1
2125,52,43,1,1,53,2,0,37,3,2
2126,53,0,1,0,56,2,0,36,3,1
2127,53,1,0,0,33,1,1,31,5,0
2128,53,2,1,1,30,5,2,38,1,1
2129,53,3,1,2,58,3,0,49,3,2
2130,53,4,0,0,41,1,2,29,4,0
2131,53,6,1,2,46,2,2,51,1,2
2132,53,7,0,0,55,1,2,63,5,2
2133,53,8,1,1,68,5,1,50,3,1
2134,53,9,0,2,42,4,0,56,5,0
2135,53,10,0,0,25,2,0,70,4,0
2136,53,11,1,2,60,5,2,56,5,2
2137,53,12,1,1,58,5,1,45,3,1
2138,53,13,1,0,58,2,0,36,2,2
2139,53,14,1,1,26,2,1,52,1,0
2140,53,15,1,1,48,3,2,42,2,1
2141,53,16,0,0,40,1,2,56,5,1
2142,53,18,1,1,57,4,1,35,2,0
2143,53,19,1,2,35,4,1,41,3,1
2144,53,20,0,0,45,2,2,27,5,2
2145,53,21,1,1,62,5,1,39,4,0
2146,53,22,0,0,60,1,1,51,5,0
2147,53,23,1,1,59,3,1,65,1,0
2148,53,24,0,0,67,2,2,70,5,2
2149,53,25,0,0,54,2,2,63,5,0
2150,53,26,0,2,66,3,0,61,5,1
2151,53,27,0,2,55,5,2,55,5,2
2152,53,29,0,1,31,3,0,59,4,2
2153,53,30,1,1,33,5,2,65,5,1
2154,53,31,1,1,35,4,2,50,3,2
2155,53,32,0,1,66,3,0,56,3,0
2156,53,33,1,1,43,3,0,43,1,2
2157,53,34,0,1,30,2,2,58,4,1
2158,53,35,1,0,57,4,0,46,3,0
2159,53,36,0,0,26,2,0,63,5,0
2160,53,37,1,1,29,5,0,53,4,0
2161,53,38,1,2,29,5,1,31,5,1
2162,53,39,0,0,34,1,2,66,5,1
2163,53,40,0,1,39,1,0,60,3,0
2164,53,41,0,1,37,3,1,52,5,1
2165,53,42,1,1,25,4,0,45,1,2
2166,54,0,0,1,57,5,1,41,5,2
2167,54,1,0,2,30,5,1,26,1,1
2168,54,2,1,1,60,1,2,43,2,2
2169,54,3,0,2,31,5,0,30,1,2
2170,54,4,1,1,43,2,1,31,3,2
2171,54,5,1,2,66,3,2,59,3,1
2172,54,6,1,1,46,3,2,33,3,1
2173,54,7,0,0,55,2,1,66,2,0
2174,54,8,0,2,50,3,1,60,5,2
2175,54,9,0,0,56,3,2,68,4,1
2176,54,10,0,2,60,2,2,57,5,2
2177,54,12,0,0,50,4,2,69,5,1
2178,54,13,1,1,65,1,2,54,2,1
2179,54,15,1,1,61,5,1,35,2,2
2180,54,16,0,0,28,1,0,44,3,0
2181,54,17,0,2,49,2,0,49,3,1
2182,54,18,1,1,49,1,1,26,3,0
2183,54,19,1,1,63,4,0,45,1,2
2184,54,20,0,0,41,3,1,51,4,1
2185,54,21,0,0,38,1,2,49,1,2
2186,54,22,0,0,39,2,1,30,5,0
2187,54,23,1,1,58,3,0,41,4,0
2188,54,24,1,1,68,4,1,26,5,0
2189,54,25,1,1,52,2,0,43,4,1
2190,54,26,0,1,43,4,0,49,5,2
2191,54,27,1,2,59,2,0,57,2,1
2192,54,28,0,2,43,1,2,45,1,1
2193,54,30,1,1,46,3,1,35,1,2
2194,54,31,1,0,33,1,1,47,5,0
2195,54,32,0,0,47,1,2,62,3,0
2196,54,33,0,2,28,4,1,33,5,2
2197,54,34,1,1,57,3,2,31,5,2
2198,54,35,0,2,54,4,0,53,2,0
2199,54,36,1,1,68,2,2,50,1,0
2200,54,37,1,2,70,5,2,63,3,1
2201,54,38,1,1,51,3,0,32,2,0
2202,54,39,0,2,38,2,2,38,2,1
2203,54,40,0,0,42,3,1,70,2,0
2204,54,41,0,2,57,4,0,66,1,2
2205,54,42,0,0,39,1,2,66,2,2
2206,55,0,0,2,25,5,0,37,2,0
2207,55,1,0,0,46,2,2,54,1,1
2208,55,3,0,0,56,1,0,65,5,0
2209,55,4,1,1,43,5,1,34,1,2
2210,55,5,0,2,46,5,2,67,5,2
2211,55,6,1,2,61,5,2,67,3,2
2212,55,7,1,2,64,3,2,31,3,1
2213,55,8,1,2,70,3,2,58,4,2
2214,55,9,1,1,33,5,1,41,1,1
2215,55,10,1,2,50,3,0,48,3,0
2216,55,11,1,2,34,4,0,28,4,0
2217,55,12,1,1,68,2,0,61,1,2
2218,55,13,0,1,50,3,0,61,2,2
2219,55,15,1,0,49,1,1,39,5,1
2220,55,16,1,0,70,1,1,45,5,1
2221,55,17,0,2,47,1,0,70,1,2
2222,55,18,0,0,28,1,1,64,2,0
2223,55,19,0,2,49,5,1,53,4,1
2224,55,20,1,0,44,5,2,34,4,0
2225,55,21,0,0,40,4,2,61,1,0
2226,55,22,1,1,32,4,2,30,1,2
2227,55,23,1,1,69,2,2,34,4,2
2228,55,24,1,0,54,3,1,43,3,0
2229,55,25,1,1,51,5,0,38,2,1
2230,55,26,1,2,52,1,1,45,1,1
2231,55,28,1,2,60,4,0,57,3,0
2232,55,29,1,1,55,5,0,54,4,2
2233,55,30,0,1,26,2,0,30,5,2
2234,55,31,0,0,45,4,1,66,4,0
2235,55,32,1,2,62,3,2,54,2,1
2236,55,33,1,0,46,3,2,47,1,0
2237,55,34,0,2,43,2,0,70,4,1
2238,55,35,1,2,65,3,1,50,4,1
2239,55,37,1,0,49,4,2,43,5,0
2240,55,38,1,2,64,3,2,44,4,1
2241,55,39,0,0,31,1,2,64,4,0
2242,55,40,1,0,46,1,2,35,3,0
2243,55,41,0,2,68,2,2,68,5,1
2244,55,42,1,2,48,4,1,53,3,1
2245,55,43,0,1,32,4,0,41,5,1
2246,56,0,1,1,62,4,1,45,1,0
2247,56,1,0,0,39,1,0,25,4,1
2248,56,2,0,0,56,1,0,61,4,2
2249,56,3,1,1,55,3,1,45,3,1
2250,56,4,0,0,35,1,0,57,1,0
2251,56,5,0,0,30,3,2,35,4,2
2252,56,6,1,1,60,5,2,38,1,1
2253,56,7,0,1,29,5,2,49,3,2
2254,56,9,1,1,60,5,1,35,1,1
2255,56,10,1,1,69,1,2,58,1,2
2256,56,11,0,0,36,3,2,45,4,2
2257,56,13,1,0,38,4,1,30,4,0
2258,56,14,0,1,67,1,0,35,5,0
2259,56,15,0,0,28,1,0,47,3,1
2260,56,16,0,0,31,4,1,38,4,2
2261,56,17,0,0,47,2,0,31,5,1
2262,56,18,0,0,46,4,1,59,5,0
2263,56,19,0,0,55,4,0,67,5,2
2264,56,20,0,0,28,3,1,34,5,2
2265,56,21,0,0,39,5,1,50,4,2
2266,56,22,1,0,38,4,0,32,3,2
2267,56,23,1,0,26,5,1,42,2,2
2268,56,24,0,0,41,1,0,41,4,1
2269,56,25,0,0,39,2,0,55,3,0
2270,56,26,1,1,67,1,0,37,1,0
2271,56,27,0,0,33,3,0,49,5,1
2272,56,29,0,0,56,1,1,58,3,0
2273,56,30,0,0,50,2,0,52,5,1
2274,56,31,0,0,35,1,0,68,4,2
2275,56,32,0,1,58,3,0,65,2,0
2276,56,33,0,0,47,1,2,68,5,0
2277,56,34,0,0,54,1,2,61,5,0
2278,56,35,0,0,40,3,1,69,2,0
2279,56,36,0,0,42,1,2,51,1,0
2280,56,37,0,0,28,3,0,64,5,0
2281,56,38,0,0,26,2,1,52,3,1
2282,56,39,0,0,54,1,0,64,4,1
2283,56,40,1,1,64,5,0,45,2,1
2284,56,41,1,1,39,5,2,29,3,0
2285,56,42,0,0,26,4,0,39,5,0
2286,56,43,0,1,35,2,0,56,1,0
2287,57,0,0,0,46,2,2,37,4,0
2288,57,1,0,1,55,1,0,50,2,2
2289,57,2,1,1,49,2,1,30,2,2
2290,57,3,0,0,44,1,1,52,5,1
2291,57,4,0,2,29,4,2,36,4,1
2292,57,5,0,2,59,3,2,65,3,1
2293,57,6,1,1,59,4,0,60,1,0
2294,57,8,1,2,43,5,0,44,4,0
2295,57,9,1,1,70,3,1,29,4,1
2296,57,10,1,1,62,4,1,49,1,1
2297,57,11,0,0,67,2,0,61,5,0
2298,57,12,1,1,69,1,0,58,1,2
2299,57,14,1,2,39,5,1,35,3,0
2300,57,15,1,1,65,3,1,66,1,1
2301,57,16,0,2,57,4,0,65,5,1
2302,57,17,0,0,62,1,1,67,5,2
2303,57,18,1,1,44,4,1,50,3,2
2304,57,19,1,1,45,4,1,36,4,2
2305,57,20,0,2,44,2,0,66,5,2
2306,57,21,0,0,56,1,1,67,1,0
2307,57,22,0,2,26,4,1,47,4,1
2308,57,24,0,1,28,3,0,41,2,2
2309,57,25,0,0,42,1,0,31,4,0
2310,57,26,1,1,68,3,0,37,2,1
2311,57,27,1,1,38,3,0,34,1,0
2312,57,28,0,0,31,2,2,38,2,0
2313,57,29,1,1,57,5,2,70,1,2
2314,57,30,0,1,34,2,0,56,1,1
2315,57,31,1,1,49,3,2,25,2,1
2316,57,32,1,1,58,5,0,60,4,2
2317,57,33,0,0,49,1,2,35,3,1
2318,57,34,1,2,37,4,1,36,3,0
2319,57,35,1,1,66,5,0,31,2,0
2320,57,36,0,0,64,2,2,70,3,2
2321,57,37,1,1,62,3,1,52,1,2
2322,57,38,1,1,70,2,0,37,1,0
2323,57,39,0,0,29,2,1,60,1,0
2324,57,40,0,0,52,4,2,44,5,1
2325,57,41,0,0,62,1,1,26,4,0
2326,57,42,0,2,37,5,1,70,4,2
2327,57,43,1,2,54,5,1,36,4,2
2328,58,0,1,1,29,4,2,51,2,1
2329,58,1,1,0,29,1,2,48,1,0
2330,58,2,1,2,50,2,0,34,2,0
2331,58,3,0,0,33,1,2,42,1,0
2332,58,4,1,1,59,4,2,34,2,1
2333,58,5,1,1,26,3,2,34,1,2
2334,58,6,0,0,31,1,1,47,5,2
2335,58,7,1,1,49,5,2,66,2,0
2336,58,9,0,0,41,1,0,41,3,1
2337,58,10,0,2,65,2,0,54,5,2
2338,58,11,0,1,64,1,0,65,2,2
2339,58,12,1,1,70,4,1,70,2,2
2340,58,13,0,2,28,3,0,30,4,2
2341,58,15,0,0,28,2,0,29,3,0
2342,58,16,0,2,70,2,0,67,3,2
2343,58,17,1,2,43,5,0,49,4,0
2344,58,18,1,1,34,5,0,68,1,2
2345,58,19,1,1,55,2,1,41,1,2
2346,58,20,0,1,52,4,0,44,4,1
2347,58,21,1,1,32,5,0,29,2,0
2348,58,22,0,0,48,2,0,55,4,0
2349,58,23,1,1,44,5,2,37,3,0
2350,58,25,0,0,42,3,1,44,5,2
2351,58,26,0,0,56,1,2,53,1,1
2352,58,27,0,0,46,3,2,54,5,2
2353,58,28,1,1,70,5,1,63,3,1
2354,58,29,1,1,69,3,1,63,2,1
2355,58,30,0,0,29,2,0,68,5,2
2356,58,31,0,0,65,1,2,50,5,1
2357,58,32,1,0,26,4,2,54,2,0
2358,58,33,0,0,46,4,1,38,5,0
2359,58,35,1,1,54,3,1,30,2,1
2360,58,36,0,0,34,2,2,63,3,1
2361,58,37,0,0,63,2,1,58,4,2
2362,58,38,1,1,32,1,0,40,1,1
2363,58,39,1,1,40,4,0,66,2,2
2364,58,40,0,0,66,2,2,64,5,2
2365,58,41,0,0,42,1,0,44,5,0
2366,58,42,0,0,39,1,1,61,4,0
2367,58,43,0,1,35,4,0,38,4,1
2368,59,0,1,0,38,4,1,31,4,1
2369,59,1,1,0,34,2,1,31,1,0
2370,59,2,0,1,36,2,0,57,2,2
2371,59,3,1,0,52,4,1,47,2,0
2372,59,4,1,0,29,5,1,26,3,0
2373,59,5,0,2,50,1,1,29,5,2
2374,59,6,1,0,38,4,2,40,3,1
2375,59,8,0,1,28,4,2,43,4,2
2376,59,9,1,0,66,4,2,67,2,0
2377,59,10,1,1,48,4,0,58,3,0
2378,59,11,0,1,25,2,1,46,1,1
2379,59,12,0,0,60,1,2,66,1,0
2380,59,13,0,1,55,3,0,38,5,1
2381,59,14,1,1,70,3,0,40,3,2
2382,59,15,1,1,70,4,0,69,2,2
2383,59,16,0,1,36,1,0,40,5,1
2384,59,17,1,0,38,5,1,38,5,0
2385,59,18,0,1,29,1,0,66,4,2
2386,59,20,0,2,30,5,2,62,4,2
2387,59,21,0,2,40,3,0,63,5,0
2388,59,22,0,1,48,4,0,68,3,1
2389,59,23,0,1,50,4,1,62,4,2
2390,59,24,1,1,66,1,1,41,1,2
2391,59,25,1,1,64,5,0,28,5,0
2392,59,27,1,2,50,5,0,46,4,0
2393,59,28,1,1,55,4,1,35,2,2
2394,59,29,1,1,61,4,0,31,2,0
2395,59,30,0,1,38,4,0,40,4,2
2396,59,31,1,0,50,3,1,65,1,0
2397,59,32,0,1,42,2,1,44,4,2
2398,59,33,1,0,61,4,1,63,3,0
2399,59,34,1,1,69,3,1,35,4,2
2400,59,35,1,0,69,4,1,39,4,0
2401,59,36,1,1,56,1,0,31,2,1
2402,59,37,0,0,25,4,1,31,5,0
2403,59,38,0,0,52,3,2,34,4,1
2404,59,39,1,2,54,1,1,36,2,1
2405,59,40,0,0,64,2,2,69,4,1
2406,59,42,0,2,27,2,0,43,5,0
2407,59,43,1,1,48,4,1,52,1,2
2408,60,0,1,1,49,5,0,63,1,1
2409,60,1,0,1,56,1,2,32,4,0
2410,60,2,0,0,39,2,0,65,4,0
2411,60,3,1,1,51,3,0,29,3,0
2412,60,4,1,1,32,3,2,34,1,2
2413,60,5,0,0,56,1,0,70,3,2
2414,60,6,0,1,54,3,2,47,2,1
2415,60,7,1,1,56,1,2,34,2,2
2416,60,9,0,1,35,5,2,64,3,0
2417,60,10,1,1,69,4,2,51,4,1
2418,60,11,0,0,41,2,1,40,3,0
2419,60,12,1,1,53,2,1,29,2,0
2420,60,13,0,0,47,5,2,68,5,2
2421,60,14,0,0,29,2,0,45,1,0
2422,60,16,1,1,60,3,2,25,3,2
2423,60,17,0,0,26,3,1,63,5,2
2424,60,18,0,0,28,2,2,25,4,1
2425,60,19,0,0,58,1,2,54,4,0
2426,60,20,1,1,36,5,1,42,2,2
2427,60,21,1,2,52,5,0,68,4,0
2428,60,22,0,0,28,5,2,62,3,2
2429,60,23,0,0,42,5,2,69,5,2
2430,60,25,0,0,43,1,2,68,5,2
2431,60,26,0,0,35,2,1,37,3,2
2432,60,27,0,0,38,2,1,41,3,2
2433,60,28,0,1,48,2,1,47,3,2
2434,60,29,0,0,38,1,2,44,3,1
2435,60,30,1,1,69,5,2,39,3,1
2436,60,31,0,0,30,2,1,25,5,0
2437,60,32,0,2,37,4,0,57,5,1
2438,60,33,0,0,28,2,2,70,2,2
2439,60,34,0,0,49,5,2,53,5,1
2440,60,35,1,1,55,2,0,45,1,0
2441,60,36,0,0,28,2,1,36,1,0
2442,60,37,0,0,48,2,1,46,5,0
2443,60,38,1,1,68,4,1,36,4,2
2444,60,39,1,1,31,2,1,30,2,1
2445,60,40,1,1,57,2,0,61,2,1
2446,60,42,0,0,25,2,1,55,1,0
2447,60,43,1,1,70,5,0,38,4,2
2448,61,0,0,0,36,4,2,36,4,1
2449,61,1,1,1,43,5,0,28,5,0
2450,61,2,0,0,56,4,2,44,4,1
2451,61,3,1,0,64,1,1,59,3,1
2452,61,4,0,0,67,3,2,46,5,0
2453,61,6,0,0,35,3,2,48,3,1
2454,61,7,0,0,47,3,1,26,5,0
2455,61,8,0,0,26,1,2,25,1,1
2456,61,9,1,1,53,4,0,29,4,2
2457,61,10,0,0,52,5,2,60,5,1
2458,61,11,1,0,48,2,0,65,5,2
2459,61,12,1,0,49,3,1,37,5,1
2460,61,13,1,1,62,3,1,42,3,1
2461,61,14,1,1,44,1,0,38,5,2
2462,61,15,0,0,53,2,0,54,4,0
2463,61,16,0,0,33,4,2,56,4,2
2464,61,17,0,0,49,5,0,70,4,0
2465,61,18,0,0,47,3,2,60,3,0
