,user_id,decision,decision_rank,left_1,left_2,left_3,right_1,right_2,right_3,delay
1783,44,0,29,50,1,1,41,1,0,2524
1784,44,1,33,53,2,0,70,5,1,8103
1785,44,1,7,61,4,2,25,1,1,5884
1786,44,0,26,36,1,1,53,5,0,2592
1787,44,1,24,47,4,1,40,4,2,5008
1788,44,0,18,38,5,2,63,4,0,4978
1789,44,0,37,55,5,2,51,4,0,2646
1790,44,2,15,47,2,0,52,1,0,7000
1791,44,1,36,58,2,1,62,3,2,5528
1792,44,2,17,29,2,1,31,3,1,4168
1793,44,1,31,68,5,0,47,5,0,4920
1794,44,1,32,70,2,0,26,3,0,3330
1795,44,1,35,46,3,0,58,2,1,3196
1796,44,1,5,64,4,0,43,5,1,5233
1797,44,2,3,33,1,0,30,2,0,7168
1798,44,0,23,63,5,2,65,5,0,3746
1799,44,0,22,36,1,1,64,2,1,3692
1800,44,1,12,58,2,1,26,2,1,3954
1801,44,0,1,32,5,2,50,3,0,4964
1802,44,1,34,60,3,0,31,1,2,3825
1803,44,0,10,31,1,2,55,5,2,4517
1804,44,2,41,65,2,0,58,3,0,3768
1805,44,1,40,33,3,0,61,4,2,3470
1806,45,0,43,30,4,0,70,2,2,2296
1807,45,0,31,45,3,2,51,3,0,3649
1808,45,1,22,67,4,0,50,2,2,2271
1809,45,0,33,28,5,1,49,4,1,2231
1810,45,0,24,35,5,1,51,5,1,3497
1811,45,0,17,43,5,1,38,5,0,4873
1812,45,1,11,57,1,0,27,5,1,2287
1813,45,0,27,26,5,2,61,2,1,2398
1814,45,0,34,34,5,2,66,2,2,2889
1815,45,1,12,42,3,1,25,2,0,3585
1816,45,1,7,54,1,0,48,4,1,5385
1817,45,1,4,57,2,0,42,2,0,3177
1818,45,0,9,39,1,1,52,4,0,3016
1819,45,1,26,66,3,0,50,3,0,2300
1820,45,1,39,69,5,1,36,4,0,2119
1821,45,0,2,27,2,1,44,3,0,3240
1822,45,1,0,55,5,0,40,4,2,13508
1823,45,2,21,67,5,2,69,2,2,6409
1824,45,0,25,42,3,0,51,3,0,2927
1825,45,1,29,43,1,0,38,3,2,2679
1826,45,2,37,60,2,0,56,3,0,4344
1827,45,0,3,28,1,1,44,2,2,4154
1828,45,1,1,65,1,0,42,4,1,4967
1829,45,1,10,68,4,1,25,2,0,3402
1830,45,1,14,51,1,2,28,1,2,3224
1831,45,1,13,56,3,1,28,3,0,2600
1832,45,0,36,35,3,2,25,2,0,4569
1833,45,0,20,63,1,0,61,4,0,2897
1834,45,0,16,26,5,1,49,2,2,2577
1835,45,0,40,37,1,2,44,3,0,2097
1836,45,0,18,38,3,2,63,4,1,3584
1837,45,2,30,25,5,0,34,1,0,4737
1838,45,0,42,43,1,2,69,4,0,2344
1839,45,1,8,67,4,0,35,2,2,2408
1840,45,1,35,64,2,1,43,3,1,2120
1841,45,1,6,50,1,1,40,1,1,3136
1842,45,1,41,66,3,0,33,4,1,2553
1843,45,1,28,70,3,0,48,5,1,1977
1844,45,1,23,56,5,0,43,1,0,2529
1845,45,1,15,63,5,0,58,2,0,4008
1846,46,0,31,26,1,0,31,2,0,2114
1847,46,0,39,45,2,2,36,5,1,2444
1848,46,1,38,41,4,1,25,4,1,3167
1849,46,0,10,45,1,2,65,4,1,3623
1850,46,1,43,42,5,2,30,4,0,2361
1851,46,1,25,56,5,0,66,1,0,2577
1852,46,1,14,52,5,2,52,4,1,3635
1853,46,1,12,64,5,0,62,5,2,3006
1854,46,0,17,45,4,2,52,5,2,2813
1855,46,0,9,41,1,0,28,2,0,2909
1856,46,0,5,62,1,0,38,5,2,2821
1857,46,0,22,36,2,1,61,2,1,2802
1858,46,0,41,59,3,1,59,5,1,1968
1859,46,1,3,60,4,1,55,1,0,3558
1860,46,0,42,39,2,2,62,4,0,2686
1861,46,0,15,42,1,0,40,2,0,2172
1862,46,1,34,36,5,1,31,2,2,1872
1863,46,1,37,43,4,1,29,2,0,1763
1864,46,1,40,69,5,0,55,4,0,2250
1865,46,1,20,63,5,0,51,4,1,2447
1866,46,0,16,59,5,0,60,5,0,3035
1867,46,1,1,64,2,1,58,1,1,3387
1868,46,1,33,59,5,1,60,1,0,2334
1869,46,1,24,60,3,1,30,3,2,5560
1870,46,0,6,51,3,1,68,3,0,4614
1871,46,0,19,28,1,1,53,3,1,2689
1872,46,1,26,47,4,1,48,2,2,2660
1873,46,0,27,55,1,0,47,4,2,2389
1874,46,0,4,47,2,1,42,5,1,2583
1875,46,0,23,40,1,2,61,4,2,2563
1876,46,0,13,31,1,2,35,3,1,2788
1877,46,0,8,70,2,1,35,4,1,3325
1878,46,0,30,37,3,1,41,5,1,3695
1879,46,0,21,50,3,1,34,5,2,2242
1880,46,1,36,28,4,0,34,2,1,2194
1881,46,0,2,54,2,1,47,4,1,3719
1882,46,0,11,58,1,2,42,5,2,2495
1883,46,1,32,63,5,1,47,5,2,3908
1884,46,0,0,58,2,2,58,3,2,8510
1885,46,1,28,38,4,2,52,3,1,2456
1886,47,2,17,33,2,0,63,1,1,4541
1887,47,2,12,59,1,0,63,4,2,8551
1888,47,2,30,39,4,1,41,5,2,4610
1889,47,1,27,65,3,2,35,2,0,8111
1890,47,0,38,32,2,2,40,2,1,3249
1891,47,1,28,64,3,2,28,5,0,6553
1892,47,1,1,61,3,2,38,2,1,10709
1893,47,1,25,70,4,0,63,2,1,3451
1894,47,1,18,59,4,1,47,3,1,5432
1895,47,0,6,46,1,1,52,4,2,8190
1896,47,1,29,28,5,2,32,2,1,7694
1897,47,1,16,49,2,0,49,2,2,6873
1898,47,2,40,44,4,0,39,1,0,4283
1899,47,0,21,33,3,2,65,3,2,3577
1900,47,0,36,33,5,2,57,5,1,3751
1901,47,2,37,52,4,0,64,4,2,6911
1902,47,0,14,55,2,1,67,5,0,6911
1903,47,2,13,48,3,1,33,2,0,8799
1904,47,0,7,38,1,2,36,3,0,7233
1905,47,2,34,58,3,0,63,2,0,3854
1906,47,1,5,64,5,0,67,3,2,5479
1907,47,2,4,28,2,2,33,4,1,7623
1908,47,0,10,25,2,1,67,3,0,5960
1909,47,1,3,55,3,0,64,3,2,8056
1910,47,1,43,34,5,0,52,1,1,7399
1911,47,1,31,61,1,2,29,5,1,12036
1912,47,1,26,68,3,0,40,1,1,6844
1913,47,2,19,63,5,2,47,3,0,5775
1914,47,2,41,38,3,2,42,2,2,5020
1915,47,0,42,43,2,1,68,2,1,3711
1916,47,1,24,51,3,2,39,5,2,20161
1917,47,1,35,53,3,0,58,2,2,5632
1918,47,0,23,29,5,1,61,2,2,3755
1919,47,0,15,30,2,2,64,3,2,4240
1920,47,0,0,56,1,2,68,2,1,8430
1921,47,1,11,63,3,0,35,5,2,5079
1922,47,0,20,48,3,1,36,4,0,15286
1923,47,2,32,37,5,0,43,2,0,7342
1924,47,2,9,26,1,0,43,3,0,6047
1925,47,0,8,54,4,2,69,5,2,7542
1926,48,1,20,29,4,2,62,3,2,2880
1927,48,0,6,48,1,0,61,4,2,2340
1928,48,1,19,50,4,1,34,4,1,3248
1929,48,0,42,34,4,2,34,1,1,4830
1930,48,0,37,51,1,1,67,4,2,3401
1931,48,1,30,50,5,0,29,2,0,3376
1932,48,0,15,31,4,2,34,4,0,2706
1933,48,0,2,26,5,2,49,4,0,5515
1934,48,0,13,40,3,2,38,5,0,3123
1935,48,1,41,43,4,0,54,4,2,4434
1936,48,0,38,29,2,1,62,2,2,2594
1937,48,0,27,31,3,1,62,3,0,3888
1938,48,0,4,37,5,2,54,3,0,5742
1939,48,2,23,43,3,0,39,3,0,3227
1940,48,2,29,32,5,1,47,4,1,3039
1941,48,2,25,35,4,2,41,5,2,2378
1942,48,0,8,35,3,2,27,5,0,3375
1943,48,1,24,27,5,1,40,1,1,2473
1944,48,2,11,30,5,0,57,5,2,4085
1945,48,0,5,64,1,2,51,4,2,9830
1946,48,0,9,38,3,0,66,1,1,3878
1947,48,1,1,63,5,2,41,4,2,6854
1948,48,1,34,31,5,1,69,1,2,2354
1949,48,0,12,26,4,1,29,4,0,4379
1950,48,0,32,29,5,1,68,3,0,3133
1951,48,0,39,57,1,0,40,3,1,3043
1952,48,2,31,65,1,1,65,1,2,2816
1953,48,1,18,54,2,0,33,1,0,1639
1954,48,2,22,40,4,2,39,4,1,3570
1955,48,0,33,55,2,2,63,1,0,3288
1956,48,2,21,31,4,2,25,4,2,2510
1957,48,1,28,48,2,1,39,2,1,4805
1958,48,2,0,46,3,1,31,5,2,21082
1959,48,0,10,34,1,2,48,4,2,3165
1960,48,1,17,58,4,0,67,1,2,4108
1961,48,0,14,55,3,2,56,1,0,3266
1962,48,0,40,31,3,1,56,1,2,3320
1963,48,0,43,54,1,2,62,5,0,3449
1964,48,1,36,38,3,0,45,2,2,2591
1965,48,0,3,28,3,2,67,1,1,7691
1966,49,2,25,41,4,2,28,3,1,6116
1967,49,1,9,31,2,0,59,1,2,4010
1968,49,0,27,32,2,1,37,4,1,3266
1969,49,0,14,31,4,1,61,2,1,6255
1970,49,0,21,42,5,2,68,2,0,5730
1971,49,0,36,57,4,2,42,4,1,3372
1972,49,0,34,55,4,2,33,3,1,5524
1973,49,1,29,70,3,2,55,1,2,4628
1974,49,0,32,36,1,0,38,3,0,6586
1975,49,1,28,60,3,0,28,5,1,3013
1976,49,1,5,70,2,1,35,1,1,5286
1977,49,2,17,60,5,2,67,2,1,10328
1978,49,1,19,37,1,0,35,3,2,4120
1979,49,0,41,48,5,2,30,4,1,5675
1980,49,0,11,31,3,1,54,4,1,3516
1981,49,1,1,57,2,0,61,4,1,7597
1982,49,1,26,59,3,0,38,2,2,12374
1983,49,0,8,49,4,1,60,3,0,20245
1984,49,0,6,36,1,1,54,4,2,7812
1985,49,0,39,30,1,1,33,4,0,4076
1986,49,0,35,53,1,2,47,4,0,7078
1987,49,1,3,68,3,2,28,3,1,6498
1988,49,2,42,56,5,2,48,1,1,7728
1989,49,1,13,36,1,1,34,2,2,4891
1990,49,0,22,42,2,2,46,5,1,4903
1991,49,1,4,48,3,1,39,3,2,4084
1992,49,0,7,49,1,2,52,2,1,10178
1993,49,1,18,40,2,0,39,1,2,3502
1994,49,1,38,48,3,0,58,2,1,2386
1995,49,1,40,51,5,0,36,2,1,2982
1996,49,0,12,65,3,2,37,2,0,3935
1997,49,1,10,56,5,0,33,3,0,5624
1998,49,1,24,33,4,1,62,2,2,6231
1999,49,0,20,55,3,2,66,3,2,4966
2000,49,0,30,30,4,2,57,4,1,4348
2001,49,2,0,58,3,2,60,3,2,12081
2002,49,1,23,70,5,1,68,4,2,5546
2003,49,0,15,37,1,2,45,4,0,3868
2004,49,0,33,31,3,1,45,4,0,2924
2005,49,1,37,50,5,1,31,2,1,3392
2006,50,0,19,52,1,0,69,1,0,2220
2007,50,2,35,48,4,1,36,5,1,3539
2008,50,1,8,68,2,2,52,1,2,3839
2009,50,0,29,48,3,1,42,2,0,2752
2010,50,1,33,70,4,2,54,4,0,2429
2011,50,0,6,47,2,2,70,5,1,3064
2012,50,0,42,57,1,2,47,2,1,2944
2013,50,0,10,35,2,0,59,1,1,3021
2014,50,1,20,27,1,0,57,3,1,2596
2015,50,1,1,66,4,1,41,5,1,5241
2016,50,1,31,55,5,2,26,1,1,2617
2017,50,0,12,45,1,2,66,2,1,2713
2018,50,1,13,65,2,0,26,4,2,2550
2019,50,1,27,45,2,1,57,1,0,12202
2020,50,1,7,67,1,2,41,3,1,2688
2021,50,2,32,26,3,2,33,1,1,2359
2022,50,2,14,52,4,2,59,3,2,5481
2023,50,1,26,42,4,0,58,1,1,2251
2024,50,2,38,62,3,0,49,4,1,2875
2025,50,0,36,62,5,2,70,3,0,3453
2026,50,1,17,65,5,1,41,1,1,4905
2027,50,1,30,65,2,2,37,5,1,2211
2028,50,2,11,36,5,0,57,1,0,2750
2029,50,1,25,63,2,0,69,3,1,3884
2030,50,1,16,56,2,0,69,1,2,2395
2031,50,2,5,63,2,2,35,2,2,3389
2032,50,1,23,65,5,1,61,2,1,2778
2033,50,1,22,37,5,0,36,1,1,3129
2034,50,0,34,50,1,2,59,3,1,2118
2035,50,0,15,41,2,1,39,3,0,4110
2036,50,1,4,44,5,2,48,2,2,4832
2037,50,0,0,26,1,0,46,5,2,4667
2038,50,2,43,37,2,2,65,5,1,3171
2039,50,2,40,56,4,2,43,4,0,2819
2040,50,2,41,64,3,1,58,2,0,2655
2041,50,1,37,50,1,2,62,3,0,2186
2042,50,1,18,54,2,1,36,1,2,2071
2043,50,1,3,46,2,1,54,2,2,4161
2044,50,2,24,51,4,2,50,5,1,3508
2045,50,1,2,57,1,0,39,4,0,3231
2046,51,0,28,47,5,2,63,5,0,2827
2047,51,0,1,29,2,1,54,2,2,5205
2048,51,2,5,55,1,1,56,3,2,5373
2049,51,0,35,48,1,0,66,2,0,2539
2050,51,1,21,63,2,2,25,5,0,3083
2051,51,1,17,31,1,0,30,4,2,4165
2052,51,0,36,54,3,2,63,4,0,2298
2053,51,1,37,48,5,2,26,4,2,2307
2054,51,1,32,45,2,0,47,4,2,5944
2055,51,1,4,33,4,1,32,1,2,6389
2056,51,2,13,40,3,1,46,1,1,6111
2057,51,2,23,66,4,2,66,5,1,9642
2058,51,1,34,42,1,0,39,4,2,4950
2059,51,1,14,61,3,2,32,2,2,2730
2060,51,0,15,39,1,2,37,5,0,4053
2061,51,0,26,42,2,0,59,4,1,3292
2062,51,1,7,67,3,1,44,4,2,3836
2063,51,0,43,26,5,2,51,1,1,2443
2064,51,0,30,34,5,0,49,2,1,2403
2065,51,2,39,66,2,1,62,1,1,3981
2066,51,0,38,44,3,0,68,1,1,2226
2067,51,2,3,41,3,0,44,5,0,19220
2068,51,2,0,52,5,0,58,2,0,10977
2069,51,0,20,51,5,2,55,1,0,5608
2070,51,1,2,47,1,0,27,2,0,3949
2071,51,1,41,58,5,0,34,5,0,3459
2072,51,0,9,57,1,2,69,1,2,4022
2073,51,0,18,28,1,1,69,5,2,2522
2074,51,0,6,43,4,0,69,4,2,8464
2075,51,1,31,61,5,0,49,2,0,2658
2076,51,0,33,41,3,0,67,5,2,2154
2077,51,2,29,51,4,2,53,3,1,2619
2078,51,0,19,31,2,0,61,5,0,3115
2079,51,1,42,65,4,1,45,5,2,3276
2080,51,1,12,61,1,0,47,1,1,3572
2081,51,0,11,44,5,0,57,1,0,8873
2082,51,0,16,37,3,2,66,3,0,2763
2083,51,0,8,58,4,1,59,4,1,3939
2084,51,1,27,70,1,1,45,1,2,2922
2085,51,0,24,33,4,1,55,5,2,2226
2086,52,1,4,52,4,0,56,5,1,4927
2087,52,1,26,54,4,1,40,2,1,4695
2088,52,0,0,51,5,2,65,5,0,7907
2089,52,0,32,54,2,2,51,3,0,3008
2090,52,0,14,30,5,2,44,2,1,3833
2091,52,1,12,44,5,2,30,4,2,5464
2092,52,0,31,65,4,2,53,3,1,2927
2093,52,1,29,39,2,0,60,3,2,3528
2094,52,0,39,38,1,1,43,3,0,3056
2095,52,1,1,59,4,2,41,4,2,11182
2096,52,0,36,29,2,1,59,1,0,4095
2097,52,1,11,32,1,0,27,5,2,9766
2098,52,0,5,43,1,1,30,4,0,5568
2099,52,1,23,70,1,0,69,3,1,5031
2100,52,1,40,68,2,0,52,2,2,2257
2101,52,1,27,45,2,0,44,2,1,4209
2102,52,1,24,32,5,0,38,3,2,3589
2103,52,0,6,26,1,2,50,3,2,5800
2104,52,1,21,54,3,2,63,1,2,4822
2105,52,1,43,53,2,0,37,3,2,3065
2106,52,0,16,36,2,1,61,4,1,5640
2107,52,1,18,41,4,0,58,2,2,10937
2108,52,0,20,46,3,2,37,4,0,3537
2109,52,0,41,70,4,2,65,4,1,5816
2110,52,1,15,66,1,0,53,5,2,5159
2111,52,0,13,61,5,1,41,2,0,5192
2112,52,0,2,51,4,1,55,2,0,11985
2113,52,1,3,69,3,0,47,3,2,5007
2114,52,0,30,57,3,2,39,5,0,3592
2115,52,0,17,61,5,2,40,5,1,7448
2116,52,0,34,37,1,2,43,2,2,9310
2117,52,1,9,52,5,1,49,3,2,6071
2118,52,0,33,48,5,0,53,5,0,4818
2119,52,1,35,48,4,1,38,3,2,4185
2120,52,0,25,41,2,0,43,4,0,4323
2121,52,2,8,38,4,1,40,4,1,7113
2122,52,0,10,68,2,2,48,4,1,6433
2123,52,0,42,39,2,1,45,3,1,3526
2124,52,1,37,63,5,1,33,3,2,2536
2125,52,1,19,48,4,1,62,1,2,4215
2126,53,0,22,60,1,1,51,5,0,3871
2127,53,0,10,25,2,0,70,4,0,4880
2128,53,0,39,34,1,2,66,5,1,3356
2129,53,2,19,35,4,1,41,3,1,5453
2130,53,1,15,48,3,2,42,2,1,5191
2131,53,2,9,42,4,0,56,5,0,3291
2132,53,2,6,46,2,2,51,1,2,6032
2133,53,0,25,54,2,2,63,5,0,3784
2134,53,0,20,45,2,2,27,5,2,3440
2135,53,0,13,58,2,0,36,2,2,3948
2136,53,1,12,58,5,1,45,3,1,3588
2137,53,2,26,66,3,0,61,5,1,4184
2138,53,1,18,57,4,1,35,2,0,5203
2139,53,1,2,30,5,2,38,1,1,6176
2140,53,1,41,37,3,1,52,5,1,2915
2141,53,0,7,55,1,2,63,5,2,3633
2142,53,1,23,59,3,1,65,1,0,7286
2143,53,0,4,41,1,2,29,4,0,5460
2144,53,0,1,33,1,1,31,5,0,6280
2145,53,1,21,62,5,1,39,4,0,3516
2146,53,1,14,26,2,1,52,1,0,3408
2147,53,0,35,57,4,0,46,3,0,3601
2148,53,0,24,67,2,2,70,5,2,3439
2149,53,2,38,29,5,1,31,5,1,3056
2150,53,2,11,60,5,2,56,5,2,4000
2151,53,1,32,66,3,0,56,3,0,7192
2152,53,1,37,29,5,0,53,4,0,5848
2153,53,1,29,31,3,0,59,4,2,4468
2154,53,1,8,68,5,1,50,3,1,3176
2155,53,1,40,39,1,0,60,3,0,3029
2156,53,0,36,26,2,0,63,5,0,3931
2157,53,2,27,55,5,2,55,5,2,4767
2158,53,0,0,56,2,0,36,3,1,8938
2159,53,2,3,58,3,0,49,3,2,6636
2160,53,1,42,25,4,0,45,1,2,4233
2161,53,1,30,33,5,2,65,5,1,3412
2162,53,0,16,40,1,2,56,5,1,3597
2163,53,1,33,43,3,0,43,1,2,5300
2164,53,1,31,35,4,2,50,3,2,7316
2165,53,1,34,30,2,2,58,4,1,7536
2166,54,1,15,61,5,1,35,2,2,2543
2167,54,0,21,38,1,2,49,1,2,3461
2168,54,0,16,28,1,0,44,3,0,3209
2169,54,1,13,65,1,2,54,2,1,4515
2170,54,0,20,41,3,1,51,4,1,5834
2171,54,1,23,58,3,0,41,4,0,2676
2172,54,1,18,49,1,1,26,3,0,2358
2173,54,0,22,39,2,1,30,5,0,10901
2174,54,2,17,49,2,0,49,3,1,2985
2175,54,1,26,43,4,0,49,5,2,4472
2176,54,2,39,38,2,2,38,2,1,2444
2177,54,2,35,54,4,0,53,2,0,2748
2178,54,0,12,50,4,2,69,5,1,3696
2179,54,2,33,28,4,1,33,5,2,2914
2180,54,1,19,63,4,0,45,1,2,2180
2181,54,2,8,50,3,1,60,5,2,3974
2182,54,1,30,46,3,1,35,1,2,3759
2183,54,1,34,57,3,2,31,5,2,2498
2184,54,2,10,60,2,2,57,5,2,3524
2185,54,0,9,56,3,2,68,4,1,7030
2186,54,0,32,47,1,2,62,3,0,2557
2187,54,1,2,60,1,2,43,2,2,5027
2188,54,0,7,55,2,1,66,2,0,5574
2189,54,1,38,51,3,0,32,2,0,2296
2190,54,2,3,31,5,0,30,1,2,10383
2191,54,1,36,68,2,2,50,1,0,2602
2192,54,0,31,33,1,1,47,5,0,2892
2193,54,0,42,39,1,2,66,2,2,2195
2194,54,2,37,70,5,2,63,3,1,2852
2195,54,2,27,59,2,0,57,2,1,4045
2196,54,2,28,43,1,2,45,1,1,10732
2197,54,0,40,42,3,1,70,2,0,2172
2198,54,1,6,46,3,2,33,3,1,4710
2199,54,2,5,66,3,2,59,3,1,3593
2200,54,2,41,57,4,0,66,1,2,4393
2201,54,1,0,57,5,1,41,5,2,43949
2202,54,2,1,30,5,1,26,1,1,9509
2203,54,1,24,68,4,1,26,5,0,2490
2204,54,1,4,43,2,1,31,3,2,4301
2205,54,1,25,52,2,0,43,4,1,7882
2206,55,0,39,31,1,2,64,4,0,3687
2207,55,0,3,56,1,0,65,5,0,4216
2208,55,2,8,70,3,2,58,4,2,4715
2209,55,1,12,68,2,0,61,1,2,3716
2210,55,1,4,43,5,1,34,1,2,4226
2211,55,0,1,46,2,2,54,1,1,5685
2212,55,0,24,54,3,1,43,3,0,3872
2213,55,0,20,44,5,2,34,4,0,4319
2214,55,2,32,62,3,2,54,2,1,6536
2215,55,0,33,46,3,2,47,1,0,5429
2216,55,1,30,26,2,0,30,5,2,6271
2217,55,1,25,51,5,0,38,2,1,3052
2218,55,0,37,49,4,2,43,5,0,4831
2219,55,2,41,68,2,2,68,5,1,4058
2220,55,2,10,50,3,0,48,3,0,4946
2221,55,1,9,33,5,1,41,1,1,5464
2222,55,0,15,49,1,1,39,5,1,8315
2223,55,1,13,50,3,0,61,2,2,4068
2224,55,2,19,49,5,1,53,4,1,4893
2225,55,0,16,70,1,1,45,5,1,2765
2226,55,1,29,55,5,0,54,4,2,3933
2227,55,1,23,69,2,2,34,4,2,7884
2228,55,1,22,32,4,2,30,1,2,3368
2229,55,2,0,25,5,0,37,2,0,16435
2230,55,2,34,43,2,0,70,4,1,5281
2231,55,2,6,61,5,2,67,3,2,8638
2232,55,0,40,46,1,2,35,3,0,4257
2233,55,0,18,28,1,1,64,2,0,12233
2234,55,2,5,46,5,2,67,5,2,6806
2235,55,2,26,52,1,1,45,1,1,3451
2236,55,1,43,32,4,0,41,5,1,7128
2237,55,2,38,64,3,2,44,4,1,4324
2238,55,2,35,65,3,1,50,4,1,5705
2239,55,2,11,34,4,0,28,4,0,2875
2240,55,2,28,60,4,0,57,3,0,6088
2241,55,2,7,64,3,2,31,3,1,5461
2242,55,2,42,48,4,1,53,3,1,4223
2243,55,2,17,47,1,0,70,1,2,11410
2244,55,0,21,40,4,2,61,1,0,3439
2245,55,0,31,45,4,1,66,4,0,4222
2246,56,0,2,56,1,0,61,4,2,4823
2247,56,1,7,29,5,2,49,3,2,4848
2248,56,0,4,35,1,0,57,1,0,8316
2249,56,0,23,26,5,1,42,2,2,2584
2250,56,0,25,39,2,0,55,3,0,2926
2251,56,0,15,28,1,0,47,3,1,2912
2252,56,1,6,60,5,2,38,1,1,3304
2253,56,0,11,36,3,2,45,4,2,3057
2254,56,0,20,28,3,1,34,5,2,2936
2255,56,0,34,54,1,2,61,5,0,2704
2256,56,0,13,38,4,1,30,4,0,3048
2257,56,1,0,62,4,1,45,1,0,16047
2258,56,0,16,31,4,1,38,4,2,3801
2259,56,1,43,35,2,0,56,1,0,4624
2260,56,0,31,35,1,0,68,4,2,2224
2261,56,1,10,69,1,2,58,1,2,2391
2262,56,0,17,47,2,0,31,5,1,3415
2263,56,1,40,64,5,0,45,2,1,3345
2264,56,1,32,58,3,0,65,2,0,6304
2265,56,0,35,40,3,1,69,2,0,1952
2266,56,1,9,60,5,1,35,1,1,2544
2267,56,0,5,30,3,2,35,4,2,4500
2268,56,0,33,47,1,2,68,5,0,3216
2269,56,0,38,26,2,1,52,3,1,2462
2270,56,0,29,56,1,1,58,3,0,2832
2271,56,0,37,28,3,0,64,5,0,3131
2272,56,1,26,67,1,0,37,1,0,2866
2273,56,0,22,38,4,0,32,3,2,2360
2274,56,0,36,42,1,2,51,1,0,2639
2275,56,0,39,54,1,0,64,4,1,3672
2276,56,0,18,46,4,1,59,5,0,3048
2277,56,0,1,39,1,0,25,4,1,7800
2278,56,1,3,55,3,1,45,3,1,6041
2279,56,1,14,67,1,0,35,5,0,3296
2280,56,0,27,33,3,0,49,5,1,2245
2281,56,0,30,50,2,0,52,5,1,2824
2282,56,1,41,39,5,2,29,3,0,2551
2283,56,0,24,41,1,0,41,4,1,11344
2284,56,0,42,26,4,0,39,5,0,3032
2285,56,0,21,39,5,1,50,4,2,3848
2286,56,0,19,55,4,0,67,5,2,2992
2287,57,2,8,43,5,0,44,4,0,5072
2288,57,2,42,37,5,1,70,4,2,3481
2289,57,0,36,64,2,2,70,3,2,5643
2290,57,0,0,46,2,2,37,4,0,30971
2291,57,0,33,49,1,2,35,3,1,3640
2292,57,1,32,58,5,0,60,4,2,3624
2293,57,1,12,69,1,0,58,1,2,5069
2294,57,1,31,49,3,2,25,2,1,3938
2295,57,1,38,70,2,0,37,1,0,2858
2296,57,1,15,65,3,1,66,1,1,3481
2297,57,0,21,56,1,1,67,1,0,4354
2298,57,0,3,44,1,1,52,5,1,4911
2299,57,0,17,62,1,1,67,5,2,4662
2300,57,1,9,70,3,1,29,4,1,5939
2301,57,1,19,45,4,1,36,4,2,5289
2302,57,2,5,59,3,2,65,3,1,3850
2303,57,1,6,59,4,0,60,1,0,4043
2304,57,1,27,38,3,0,34,1,0,3921
2305,57,0,28,31,2,2,38,2,0,3344
2306,57,1,24,28,3,0,41,2,2,3118
2307,57,2,34,37,4,1,36,3,0,3608
2308,57,0,11,67,2,0,61,5,0,6568
2309,57,1,35,66,5,0,31,2,0,3459
2310,57,2,14,39,5,1,35,3,0,5469
2311,57,1,29,57,5,2,70,1,2,7228
2312,57,2,16,57,4,0,65,5,1,4691
2313,57,0,39,29,2,1,60,1,0,5187
2314,57,1,30,34,2,0,56,1,1,2947
2315,57,1,1,55,1,0,50,2,2,5555
2316,57,1,2,49,2,1,30,2,2,5454
2317,57,2,43,54,5,1,36,4,2,4491
2318,57,2,20,44,2,0,66,5,2,5635
2319,57,0,25,42,1,0,31,4,0,3222
2320,57,0,41,62,1,1,26,4,0,4020
2321,57,2,4,29,4,2,36,4,1,6340
2322,57,2,22,26,4,1,47,4,1,5890
2323,57,1,10,62,4,1,49,1,1,6375
2324,57,1,18,44,4,1,50,3,2,3867
2325,57,1,37,62,3,1,52,1,2,3437
2326,57,1,26,68,3,0,37,2,1,4332
2327,57,0,40,52,4,2,44,5,1,5224
2328,58,0,40,66,2,2,64,5,2,3019
2329,58,1,35,54,3,1,30,2,1,4881
2330,58,2,2,50,2,0,34,2,0,7824
2331,58,0,41,42,1,0,44,5,0,4732
2332,58,1,23,44,5,2,37,3,0,3738
2333,58,2,16,70,2,0,67,3,2,7179
2334,58,0,6,31,1,1,47,5,2,6378
2335,58,0,3,33,1,2,42,1,0,7383
2336,58,1,29,69,3,1,63,2,1,4362
2337,58,1,4,59,4,2,34,2,1,6405
2338,58,0,33,46,4,1,38,5,0,3271
2339,58,2,17,43,5,0,49,4,0,6134
2340,58,1,21,32,5,0,29,2,0,4614
2341,58,1,28,70,5,1,63,3,1,12955
2342,58,1,18,34,5,0,68,1,2,3540
2343,58,1,38,32,1,0,40,1,1,5999
2344,58,2,13,28,3,0,30,4,2,5510
2345,58,1,19,55,2,1,41,1,2,4033
2346,58,0,22,48,2,0,55,4,0,3920
2347,58,0,32,26,4,2,54,2,0,4709
2348,58,0,1,29,1,2,48,1,0,7834
2349,58,0,30,29,2,0,68,5,2,6058
2350,58,0,26,56,1,2,53,1,1,5522
2351,58,1,11,64,1,0,65,2,2,5791
2352,58,0,9,41,1,0,41,3,1,7341
2353,58,1,43,35,4,0,38,4,1,5143
2354,58,1,12,70,4,1,70,2,2,13120
2355,58,0,15,28,2,0,29,3,0,5995
2356,58,0,42,39,1,1,61,4,0,2939
2357,58,0,25,42,3,1,44,5,2,4361
2358,58,0,27,46,3,2,54,5,2,4729
2359,58,1,39,40,4,0,66,2,2,4140
2360,58,1,20,52,4,0,44,4,1,4986
2361,58,1,5,26,3,2,34,1,2,6618
2362,58,0,36,34,2,2,63,3,1,4532
2363,58,1,7,49,5,2,66,2,0,8485
